index,id,levels,lat,lon
392,27563736,4,55.7271467,37.6705278
393,27563736,4,55.7268245,37.6707523
394,27563736,4,55.7267481,37.6704294
395,27563736,4,55.7266400,37.6704965
396,27566774,4,55.7580651,37.6577129
397,27566774,4,55.7581254,37.6577159
398,27566774,4,55.7584427,37.6577333
399,27566774,4,55.7584427,37.6577933
400,27566774,4,55.7585152,37.6577933
401,27566774,4,55.7585152,37.6579296
402,27566774,4,55.7585828,37.6579307
403,27566774,4,55.7585876,37.6584972
404,27566774,4,55.7585487,37.6585820
405,27566774,4,55.7576224,37.6590294
406,27566774,4,55.7575816,37.6590481
407,27566774,4,55.7575403,37.6590671
408,27566774,4,55.7567014,37.6594804
409,27566774,4,55.7566490,37.6594364
410,27566774,4,55.7565250,37.6584800
411,27566774,4,55.7566430,37.6584205
412,27566774,4,55.7567197,37.6583773
413,27566774,4,55.7567946,37.6582821
414,27566774,4,55.7568213,37.6582241
415,27566774,4,55.7568608,37.6581306
416,27566774,4,55.7568904,37.6579865
417,27566774,4,55.7568987,37.6577679
418,27566774,4,55.7569021,37.6576671
419,27566774,4,55.7573363,37.6578797
420,27566774,4,55.7573476,37.6578355
421,27566774,4,55.7573686,37.6577954
422,27566774,4,55.7573973,37.6577718
423,27566774,4,55.7574302,37.6577625
424,27566774,4,55.7574651,37.6577705
425,27566774,4,55.7574996,37.6577899
426,27566774,4,55.7575319,37.6578244
427,27566774,4,55.7575555,37.6578704
428,27566774,4,55.7575685,37.6579218
429,27566774,4,55.7577654,37.6578900
430,27566774,4,55.7579905,37.6578262
431,27566774,4,55.7579907,37.6577897
432,27566774,4,55.7580645,37.6577873
433,27566774,4,55.7580651,37.6577129
434,27575641,5,55.7300466,37.6697819
435,27575641,5,55.7297422,37.6699952
436,27575641,5,55.7297916,37.6702178
437,27575641,5,55.7299527,37.6701049
438,27575641,5,55.7299587,37.6701007
439,27575641,5,55.7300961,37.6700044
440,27575641,5,55.7300466,37.6697819
441,27575712,12,55.7298538,37.6731096
442,27575712,12,55.7297755,37.6732577
443,27575712,12,55.7293355,37.6725239
444,27575712,12,55.7294139,37.6723758
445,27575712,12,55.7298538,37.6731096
446,27575787,6,55.7274986,37.6681434
447,27575787,6,55.7275116,37.6683909
448,27575787,6,55.7274991,37.6683965
449,27575787,6,55.7275048,37.6685324
450,27575787,6,55.7274639,37.6686862
451,27575787,6,55.7270792,37.6689846
452,27575787,6,55.7270493,37.6688337
453,27575787,6,55.7273782,37.6685747
454,27575787,6,55.7274212,37.6684715
455,27575787,6,55.7274056,37.6681496
456,27575787,6,55.7274986,37.6681434
457,27576034,6,55.7721777,37.6540782
458,27576034,6,55.7717623,37.6542517
459,27576034,6,55.7717711,37.6550059
460,27576034,6,55.7718337,37.6550048
461,27576034,6,55.7719201,37.6550058
462,27576034,6,55.7719136,37.6544554
463,27576034,6,55.7721958,37.6543327
464,27576034,6,55.7721791,37.6540979
465,27576034,6,55.7721777,37.6540782
466,27576037,3,55.7722083,37.6554653
467,27576037,3,55.7722360,37.6558591
468,27576037,3,55.7721056,37.6558881
469,27576037,3,55.7720949,37.6557358
470,27576037,3,55.7720713,37.6557410
471,27576037,3,55.7720642,37.6556405
472,27576037,3,55.7720894,37.6556349
473,27576037,3,55.7720751,37.6554322
474,27576037,3,55.7721773,37.6554094
475,27576037,3,55.7721817,37.6554712
476,27576037,3,55.7722083,37.6554653
477,27577538,2,55.7312251,37.6708739
478,27577538,2,55.7309315,37.6703252
479,27577538,2,55.7312565,37.6697766
480,27577538,2,55.7313544,37.6699596
481,27577538,2,55.7313005,37.6700505
482,27577538,2,55.7313942,37.6702256
483,27577538,2,55.7314147,37.6701910
484,27577538,2,55.7314582,37.6702724
485,27577538,2,55.7314563,37.6703707
486,27577538,2,55.7314136,37.6704428
487,27577538,2,55.7313880,37.6703950
488,27577538,2,55.7312553,37.6706188
489,27577538,2,55.7313127,37.6707261
490,27577538,2,55.7312251,37.6708739
491,27660186,6,55.7275041,37.7594656
492,27660186,6,55.7272719,37.7592140
493,27660186,6,55.7266086,37.7611440
494,27660186,6,55.7266960,37.7612388
495,27660186,6,55.7267858,37.7613361
496,27660186,6,55.7268531,37.7611403
497,27660186,6,55.7267605,37.7610399
498,27660186,6,55.7273013,37.7594664
499,27660186,6,55.7274489,37.7596262
500,27660186,6,55.7275041,37.7594656
501,27660194,5,55.7280726,37.7588064
502,27660194,5,55.7279933,37.7590297
503,27660194,5,55.7279361,37.7589619
504,27660194,5,55.7279497,37.7589294
505,27660194,5,55.7276033,37.7585317
506,27660194,5,55.7274866,37.7588471
507,27660194,5,55.7275184,37.7588853
508,27660194,5,55.7274804,37.7589924
509,27660194,5,55.7273577,37.7588549
510,27660194,5,55.7275736,37.7582472
511,27660194,5,55.7280726,37.7588064
512,27705815,8,55.7579318,37.6544074
513,27705815,8,55.7579344,37.6551846
514,27705815,8,55.7582021,37.6551818
515,27705815,8,55.7587856,37.6551756
516,27705815,8,55.7590428,37.6551729
517,27705815,8,55.7590401,37.6543813
518,27705815,8,55.7589398,37.6543823
519,27705815,8,55.7589419,37.6549856
520,27705815,8,55.7587849,37.6549872
521,27705815,8,55.7582014,37.6549934
522,27705815,8,55.7580343,37.6549951
523,27705815,8,55.7580323,37.6544064
524,27705815,8,55.7579318,37.6544074
525,27730136,8,55.7298679,37.6741871
526,27730136,8,55.7294278,37.6750360
527,27730136,8,55.7293573,37.6749208
528,27730136,8,55.7297975,37.6740720
529,27730136,8,55.7298679,37.6741871
530,27752791,6,55.7337422,37.6972315
531,27752791,6,55.7339500,37.6963734
532,27752791,6,55.7335502,37.6960681
533,27752791,6,55.7333424,37.6969261
534,27752791,6,55.7337422,37.6972315
535,28226874,4,55.7625571,37.6574046
536,28226874,4,55.7629439,37.6572030
537,28226874,4,55.7629946,37.6575103
538,28226874,4,55.7629825,37.6575166
539,28226874,4,55.7630029,37.6576400
540,28226874,4,55.7631602,37.6575580
541,28226874,4,55.7630517,37.6569002
542,28226874,4,55.7624053,37.6572370
543,28226874,4,55.7624428,37.6574642
544,28226874,4,55.7625571,37.6574046
545,28226925,12,55.7621406,37.6584261
546,28226925,12,55.7621445,37.6580363
547,28226925,12,55.7623106,37.6580450
548,28226925,12,55.7623051,37.6583643
549,28226925,12,55.7622890,37.6583849
550,28226925,12,55.7622535,37.6583876
551,28226925,12,55.7622519,37.6584283
552,28226925,12,55.7621406,37.6584261
553,28226980,2,55.7636608,37.6531417
554,28226980,2,55.7640112,37.6538648
555,28226980,2,55.7640292,37.6538373
556,28226980,2,55.7641074,37.6539987
557,28226980,2,55.7641567,37.6539232
558,28226980,2,55.7641709,37.6539526
559,28226980,2,55.7641973,37.6539122
560,28226980,2,55.7642803,37.6540835
561,28226980,2,55.7641036,37.6543540
562,28226980,2,55.7639699,37.6540782
563,28226980,2,55.7639334,37.6540028
564,28226980,2,55.7637268,37.6543190
565,28226980,2,55.7633712,37.6535851
566,28226980,2,55.7636608,37.6531417
567,28258915,6,55.7574671,37.6564216
568,28258915,6,55.7574775,37.6562431
569,28258915,6,55.7572875,37.6562080
570,28258915,6,55.7572691,37.6561568
571,28258915,6,55.7572735,37.6560816
572,28258915,6,55.7571899,37.6560554
573,28258915,6,55.7571673,37.6563199
574,28258915,6,55.7573106,37.6563647
575,28258915,6,55.7573094,37.6563854
576,28258915,6,55.7574671,37.6564216
577,28449961,10,55.7794379,37.7034514
578,28449961,10,55.7794545,37.7032691
579,28449961,10,55.7794724,37.7030729
580,28449961,10,55.7788583,37.7028961
581,28449961,10,55.7787976,37.7035617
582,28449961,10,55.7790078,37.7036222
583,28449961,10,55.7790269,37.7034128
584,28449961,10,55.7789259,37.7033837
585,28449961,10,55.7789446,37.7031780
586,28449961,10,55.7792620,37.7032694
587,28449961,10,55.7792981,37.7032798
588,28449961,10,55.7792865,37.7034077
589,28449961,10,55.7794379,37.7034514
590,28450053,12,55.7715735,37.6900540
591,28450053,12,55.7718307,37.6895101
592,28450053,12,55.7719705,37.6892867
593,28450053,12,55.7720358,37.6894090
594,28450053,12,55.7720696,37.6893548
595,28450053,12,55.7720881,37.6893867
596,28450053,12,55.7721160,37.6894383
597,28450053,12,55.7721227,37.6894492
598,28450053,12,55.7720889,37.6895093
599,28450053,12,55.7722000,37.6897239
600,28450053,12,55.7723110,37.6896123
601,28450053,12,55.7723757,37.6897357
602,28450053,12,55.7723110,37.6899299
603,28450053,12,55.7725554,37.6903882
604,28450053,12,55.7725925,37.6903327
605,28450053,12,55.7726386,37.6904131
606,28450053,12,55.7726022,37.6904769
607,28450053,12,55.7728131,37.6908740
608,28450053,12,55.7729290,37.6907539
609,28450053,12,55.7729917,37.6908826
610,28450053,12,55.7729097,37.6910714
611,28450053,12,55.7730449,37.6913118
612,28450053,12,55.7730931,37.6912603
613,28450053,12,55.7731364,37.6913385
614,28450053,12,55.7731028,37.6914233
615,28450053,12,55.7732261,37.6916626
616,28450053,12,55.7733318,37.6915329
617,28450053,12,55.7734733,37.6917970
618,28450053,12,55.7733023,37.6922080
619,28450053,12,55.7729595,37.6915785
620,28450053,12,55.7726999,37.6914908
621,28450053,12,55.7720404,37.6902505
622,28450053,12,55.7719365,37.6902927
623,28450053,12,55.7718357,37.6902905
624,28450053,12,55.7717334,37.6902444
625,28450053,12,55.7716404,37.6901563
626,28450053,12,55.7715735,37.6900540
627,28522830,5,55.7634337,37.7289698
628,28522830,5,55.7634773,37.7291283
629,28522830,5,55.7627679,37.7297455
630,28522830,5,55.7627243,37.7295871
631,28522830,5,55.7634337,37.7289698
632,28748557,6,55.7696781,37.6897407
633,28748557,6,55.7697079,37.6896918
634,28748557,6,55.7697454,37.6896302
635,28748557,6,55.7697999,37.6895409
636,28748557,6,55.7697570,37.6894582
637,28748557,6,55.7698629,37.6892848
638,28748557,6,55.7697431,37.6890538
639,28748557,6,55.7696028,37.6892837
640,28748557,6,55.7695222,37.6891283
641,28748557,6,55.7696745,37.6888787
642,28748557,6,55.7695429,37.6886249
643,28748557,6,55.7694861,37.6887179
644,28748557,6,55.7691573,37.6880839
645,28748557,6,55.7690519,37.6882567
646,28748557,6,55.7688912,37.6879469
647,28748557,6,55.7688136,37.6880741
648,28748557,6,55.7692497,37.6889149
649,28748557,6,55.7696781,37.6897407
650,28855725,2,55.7596552,37.6838390
651,28855725,2,55.7596736,37.6839681
652,28855725,2,55.7594380,37.6840856
653,28855725,2,55.7594006,37.6838347
654,28855725,2,55.7596370,37.6837235
655,28855725,2,55.7596552,37.6838390
656,28995875,12,55.7363878,37.6973326
657,28995875,12,55.7362853,37.6977607
658,28995875,12,55.7361572,37.6976640
659,28995875,12,55.7361664,37.6976257
660,28995875,12,55.7361187,37.6975896
661,28995875,12,55.7361393,37.6975039
662,28995875,12,55.7359506,37.6973614
663,28995875,12,55.7360014,37.6971492
664,28995875,12,55.7361890,37.6972908
665,28995875,12,55.7362109,37.6971991
666,28995875,12,55.7363878,37.6973326
667,28995879,12,55.7358811,37.6972521
668,28995879,12,55.7358281,37.6974574
669,28995879,12,55.7355886,37.6972890
670,28995879,12,55.7356368,37.6970695
671,28995879,12,55.7358811,37.6972521
672,28995890,3,55.7351474,37.7011586
673,28995890,3,55.7356795,37.7005586
674,28995890,3,55.7357012,37.7005734
675,28995890,3,55.7356987,37.7006289
676,28995890,3,55.7356907,37.7007001
677,28995890,3,55.7356572,37.7007718
678,28995890,3,55.7357112,37.7009074
679,28995890,3,55.7357614,37.7010336
680,28995890,3,55.7357884,37.7010160
681,28995890,3,55.7358093,37.7010087
682,28995890,3,55.7358201,37.7010154
683,28995890,3,55.7358488,37.7010471
684,28995890,3,55.7358629,37.7010848
685,28995890,3,55.7358641,37.7011313
686,28995890,3,55.7358618,37.7011543
687,28995890,3,55.7358495,37.7011894
688,28995890,3,55.7358335,37.7012125
689,28995890,3,55.7358450,37.7012496
690,28995890,3,55.7358454,37.7012681
691,28995890,3,55.7357303,37.7017604
692,28995890,3,55.7357165,37.7017889
693,28995890,3,55.7357008,37.7018089
694,28995890,3,55.7356760,37.7018246
695,28995890,3,55.7356533,37.7018246
696,28995890,3,55.7354926,37.7017163
697,28995890,3,55.7354923,37.7016898
